Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
09/03/2010,120.1875,120.7188,119.6875,120.1875,8084,71448,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120188,121.72,120.188,1.3208613708738242,27,0.003,,1
10/03/2010,120,120.1563,119.4375,120.0938,14404,69583,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120094,121.63,120.094,1.37074710872089,28,0.003,,1
11/03/2010,119.9375,120.75,119.4688,120.6563,11046,71618,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120656,122.19,120.656,1.3244708419088282,29,0.003,,1
12/03/2010,120.5,121.5625,119.75,121.25,21315,74450,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121250,122.78,121.25,1.1387753338857856,30,0.003,,1
15/03/2010,121.5,121.5,120.7188,121.1563,9072,75316,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121156,122.69,121.156,0.9735710124416632,31,0.003,,1
16/03/2010,121.1563,122.1875,121.125,122.0313,12875,76591,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122031,123.56,122.031,0.8853452278631314,32,0.003,,1
17/03/2010,122.125,122.7813,121.9688,122.4375,9607,79207,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122438,123.97,122.438,0.8971114268027242,33,0.003,,1
18/03/2010,122.6563,123.125,122.0625,122.1875,12386,80438,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122188,123.72,122.188,0.9102223833218002,34,0.003,,1
19/03/2010,122.3125,122.9063,121.5938,122.375,10021,82037,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122375,123.91,122.375,0.9285193273522541,35,0.003,,1
22/03/2010,122.375,122.75,122.0625,122.5625,7930,82296,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122563,123.88,122.563,0.9521004168503867,36,0.003,,1
23/03/2010,122.5,122.75,121.8438,122.0313,12799,84200,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122031,122.03,120.5,0.9497910546536084,37,0.003,,1
24/03/2010,122.1563,122.1563,119.25,119.6563,22123,89609,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119656,119.66,118.125,1.0056763896005585,38,0.003,,1
25/03/2010,119.625,119.875,118.25,118.5625,15234,90647,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,118563,118.56,117.031,1.1221803672612896,39,0.003,,1
26/03/2010,119.1563,119.4063,118.5625,119.1563,15062,89325,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119156,119.16,117.625,1.2079066023497091,40,0.003,,1
29/03/2010,118.6875,119.0313,118.2813,119,12209,92718,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119000,119,117.469,1.28570713990396,41,0.003,,1
30/03/2010,119.125,119.25,118.2188,119.0938,14893,96670,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119094,119.09,117.563,1.3355940686700785,42,0.003,,1
31/03/2010,119.2188,120,119.125,119.9688,30659,106824,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119969,119.97,118.438,1.3562960036806233,43,0.003,,1
01/04/2010,119.9375,120.125,118.9375,119.9688,20069,110405,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119969,119.97,118.438,1.3629600811958382,44,0.003,,1
02/04/2010,122.375,122.75,122.0625,118.25,7930,111926,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,118250,119.78,118.25,1.4042678829554005,45,0.003,,1
05/04/2010,118.4063,118.5938,117.4375,117.5938,12497,114684,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,117594,117.59,116.063,1.5010975552686059,46,0.003,,1
06/04/2010,117.9063,118.25,117.375,117.5313,10485,116239,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,117531,117.53,116,1.5840115068290155,47,0.003,,1
07/04/2010,117.6875,119.625,117.3438,119.4688,14243,117593,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119469,119.47,117.938,1.563407854794583,48,0.003,,1
08/04/2010,119.3438,119.875,118.9688,119.1563,15010,118241,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119156,119.16,117.625,1.5127774936960847,49,0.003,,1
09/04/2010,119.4688,119.7813,118.9063,119.4688,10789,116545,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119469,119.47,117.938,1.5123730751152011,50,0.003,,1
12/04/2010,119.2188,120.5625,119.125,120.4063,8174,117485,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120406,120.41,118.875,1.5130672560839489,51,0.003,,1
13/04/2010,120.4375,121.0625,120.1875,120.9688,12713,117816,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120969,120.97,119.438,1.52148842302532,52,0.003,,1
14/04/2010,120.5938,121.0625,119.7188,119.9688,12190,118830,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119969,119.97,118.438,1.5220616434297511,53,0.003,,1
15/04/2010,119.9063,120.3438,119.2188,119.8438,11144,118832,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,119844,119.84,118.313,1.5205035283528319,54,0.003,,1
16/04/2010,120.4063,121,119.9375,120.9688,15017,118249,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120969,120.97,119.438,1.5131557275222574,55,0.003,,1
19/04/2010,121.0313,121.2188,120.3438,120.375,10620,118415,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120375,120.38,118.844,1.4995679518559384,56,0.003,,1
20/04/2010,120.2813,121.0313,120.2813,120.9375,12422,118366,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120938,120.94,119.406,1.456867194164731,57,0.003,,1
21/04/2010,120.8438,122.2188,120.7813,122.1563,18219,118413,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122156,122.16,120.625,1.438861717550862,58,0.003,,1
22/04/2010,121.9375,122.5625,121.5,121.7188,13175,119406,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121719,121.72,120.188,1.4128903242054631,59,0.003,,1
23/04/2010,121.875,121.875,120.875,121.125,12444,118061,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121125,121.13,119.594,1.3477072759196471,60,0.003,,1
26/04/2010,121,121.875,120.9063,121,11039,119137,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121000,121,119.469,1.2569771135811347,61,0.003,,1
27/04/2010,121.4063,123.625,121.4063,123.2188,17668,118115,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,123219,123.22,121.688,1.357880887903436,62,0.003,,1
28/04/2010,122.7813,123.0938,121.625,121.75,19829,119036,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121750,121.75,120.219,1.4008082192910698,63,0.003,,1
29/04/2010,122.25,122.7188,121.625,122.6563,19294,118014,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122656,122.66,121.125,1.455890000389248,64,0.003,,1
30/04/2010,122.625,124.1563,122.3125,124.0313,24410,120202,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,124031,124.03,122.563,1.6229711775732147,65,0.003,,1
03/05/2010,123.8125,124.0625,123.3125,123.6875,15776,122918,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,123688,123.69,122.188,1.7193856477629936,66,0.003,,1
04/05/2010,123.9375,126.2813,123.875,125.75,20077,123719,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,125750,125.75,124.281,1.9713115929248748,67,0.003,,1
05/05/2010,125.9375,128.1875,125.9063,126.5938,20146,123735,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,126594,126.59,125.125,2.2670040574290953,68,0.003,,1
06/05/2010,126.2813,133.5,125.9375,131.4375,29221,126021,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131438,131.44,129.969,3.0459134919757536,69,0.003,,1
07/05/2010,130.1875,132.6875,128.2813,128.75,36221,123298,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128750,128.75,127.281,3.2793480298071263,70,0.003,,1
10/05/2010,126.7813,127.1563,125.5,126.4688,17893,123232,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,126469,126.47,125.031,3.2602656526117375,71,0.003,,1
11/05/2010,127.4375,127.875,125.5938,126.25,13254,123133,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,126250,126.25,124.781,3.185732422588741,72,0.003,,1
12/05/2010,126.625,126.625,124.9063,125.2813,17576,123919,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,125281,125.28,123.813,3.1499929275052514,73,0.003,,1
13/05/2010,125.0313,126.3438,124.4688,125.5,20787,122972,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,125500,125.5,124.031,3.0857749863310517,74,0.003,,1
14/05/2010,126.25,129.1563,126.1563,128.5313,39682,132218,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128531,128.53,127.063,3.1590930554405987,75,0.003,,1
17/05/2010,128.8438,129.5938,127.625,127.9688,16400,132564,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,127969,127.97,126.5,3.204772439856895,76,0.003,,1
18/05/2010,127.9063,130.3125,127.5625,129.8125,20982,132297,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,129813,129.81,128.344,3.3548990686854157,77,0.003,,1
19/05/2010,130.8125,131.0938,129.4688,130.1563,21133,134099,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130156,130.16,128.688,3.433378728050967,78,0.003,,1
20/05/2010,130.0625,133.0938,130,132.125,45086,132887,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,132125,132.13,130.656,3.5935868094286354,79,0.003,,1
21/05/2010,133,135.1875,132.125,133.4375,35112,122227,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133438,133.44,131.969,3.8482269775096105,80,0.003,,1
24/05/2010,132.9375,134.2188,132.1875,132.4375,47895,96813,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,132438,132.44,131,3.9176359867398816,81,0.003,,1
25/05/2010,132.3125,133.4688,131.5,132.3438,76457,70874,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,132344,133.81,132.344,3.9540130604108157,82,0.003,,1
26/05/2010,130.8438,131.5938,130.25,130.9063,66611,108435,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130906,132.38,130.906,3.9344887573736,83,0.003,,1
27/05/2010,131,131,127.875,128.2813,47196,124436,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128281,129.72,128.281,3.7894334463609756,84,0.003,,1
28/05/2010,127.9688,129.1563,127.9688,128.2813,15558,126549,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128281,129.72,128.281,3.5773379783109465,85,0.003,,1
31/05/2010,127.9688,129.1563,127.9688,128.8125,15558,126549,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128813,130.25,128.813,3.3209845162088816,86,0.003,,1
01/06/2010,130,130.5938,128.875,129.0938,15454,128673,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,129094,130.53,129.094,3.1901528030643154,87,0.003,,1
02/06/2010,129.4688,130.1563,128.3125,128.5625,14768,129904,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128563,130.03,128.563,2.911611808529039,88,0.003,,1
03/06/2010,128.1563,128.4688,127.0313,127.625,13868,129930,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,127625,129.06,127.625,2.6709294322200017,89,0.003,,1
04/06/2010,127.9688,131.25,127.9688,131.1875,14015,131552,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131188,132.63,131.188,2.554668992667942,90,0.003,,1
07/06/2010,131.5313,132.25,130.1563,131.0938,6585,131933,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131094,132.53,131.094,2.362795618767242,91,0.003,,1
08/06/2010,131.5,131.9688,130.875,131.6875,6619,132511,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131688,133.13,131.688,2.3133257783760133,92,0.003,,1
09/06/2010,131.375,131.5625,130.25,131.2813,13081,133293,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131281,132.72,131.281,2.274051567554917,93,0.003,,1
10/06/2010,130.7188,131.4375,128.8125,128.8125,17272,134379,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,128813,130.25,128.813,2.2408641261573585,94,0.003,,1
11/06/2010,128.9688,131.0938,128.9688,131.0625,8959,135093,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131063,132.5,131.063,2.261088696712045,95,0.003,,1
14/06/2010,130.0625,130.25,128.9375,129.7188,6638,134648,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,129719,131.16,129.719,2.17243694064192,96,0.003,,1
15/06/2010,130.5,130.5313,128.75,129.125,7329,135743,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,129125,130.56,129.125,2.0603644122013,97,0.003,,1
16/06/2010,129.4375,130.6563,129.2188,129.7813,10873,137102,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,129781,131.22,129.781,1.8408435596393249,98,0.003,,1
17/06/2010,130.4375,131.7188,129.5625,131.4688,11820,137424,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131469,132.91,131.469,1.61947800573689,99,0.003,,1
18/06/2010,131.375,131.9375,130.8125,130.9375,7749,138058,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130938,132.38,130.938,1.5909030882066693,100,0.003,,1
21/06/2010,130.5625,130.75,129,130.5313,13298,138032,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130531,132.19,130.531,1.519416969673621,101,0.003,,1
22/06/2010,130.5625,130.3438,129.4688,130.4688,13298,138708,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130469,131.91,130.469,1.515542549517773,102,0.003,,1
23/06/2010,130.5625,130.3438,129.4688,131.3125,13298,138533,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131313,132.75,131.313,1.526390872089722,103,0.003,,1
24/06/2010,130.5625,130.3438,129.4688,130.75,13298,139105,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130750,132.19,130.75,1.4864586588260145,104,0.003,,1
25/06/2010,130.5625,130.3438,129.4688,131.1563,13298,140177,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131156,132.59,131.156,1.353767370857656,105,0.003,,1
28/06/2010,132.8438,134,132.8438,133.7813,14046,143949,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133781,133.78,132.344,1.4655302707889852,106,0.003,,1
29/06/2010,133.9688,135.4063,133.8438,135,22454,145446,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135000,135,133.563,1.696291092176935,107,0.003,,1
30/06/2010,135.4375,136.25,134.8438,135.8125,19369,147526,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135813,135.81,134.406,2.0088482009347506,108,0.003,,1
01/07/2010,136.6875,137.7813,135.9375,136.8438,18253,146983,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136844,136.84,135.438,2.3012567469172254,109,0.003,,1
02/07/2010,130.5625,130.3438,129.4688,135.4375,13298,147553,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135438,136.84,135.438,2.3963098444132793,110,0.003,,1
05/07/2010,130.5625,130.3438,129.4688,133.9063,13298,147553,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133906,135.31,133.906,2.396642136802786,111,0.003,,1
06/07/2010,135.625,136.625,135.3125,136.4063,16677,151699,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136406,136.41,135,2.5381894077075025,112,0.003,,1
07/07/2010,130.5625,130.3438,129.4688,133.7188,13298,152741,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133719,135.13,133.719,2.4771455663522333,113,0.003,,1
08/07/2010,134.8438,135.3438,133.7813,134.125,14524,153358,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134125,134.13,132.719,2.34097038075349,114,0.003,,1
09/07/2010,130.5625,130.3438,129.4688,131.875,13298,154173,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131875,133.28,131.875,2.33240397056309,115,0.003,,1
12/07/2010,130.5625,130.3438,129.4688,131.9063,13298,154766,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,131906,133.31,131.906,2.3213469308927364,116,0.003,,1
13/07/2010,130.5625,130.3438,129.4688,130.6563,13298,155057,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,130656,132.06,130.656,2.3413205665674663,117,0.003,,1
14/07/2010,132.0625,133.7188,132,133.5313,18574,155865,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133531,133.53,132.125,2.346371239900409,118,0.003,,1
15/07/2010,133.8438,135.0625,133.0625,134.9063,16609,155417,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134906,134.91,133.5,2.281910092991922,119,0.003,,1
16/07/2010,134.5313,135.875,134.1875,135.4688,12631,156465,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135469,135.47,134.063,2.330373231143824,120,0.003,,1
19/07/2010,135.2813,135.4688,134.4063,134.7188,10366,157809,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134719,134.72,133.313,2.2736994956307828,121,0.003,,1
20/07/2010,134.9063,135.6875,134.6875,135.2813,15613,159653,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135281,135.28,133.875,2.1739224151822087,122,0.003,,1
21/07/2010,134.9375,137.4375,134.6875,136.5938,13652,160222,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136594,136.59,135.188,2.155566882260505,123,0.003,,1
22/07/2010,137.0313,137.0313,135.3438,135.4063,7836,160227,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135406,135.41,134,2.1475615727839448,124,0.003,,1
23/07/2010,135.125,135.5938,133.9063,134,9862,160893,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134000,134,132.563,2.0741872907795877,125,0.003,,1
26/07/2010,134.25,134.25,132.9688,133.9063,7756,160269,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133906,133.91,132.469,1.9632541333794626,126,0.003,,1
27/07/2010,133.3438,133.375,132.3438,132.5625,15549,158474,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,132563,132.56,131.125,1.853308668687309,127,0.003,,1
28/07/2010,132.625,133.2813,132,132.9688,16467,160250,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,132969,132.97,131.531,1.7828952695633902,128,0.003,,1
29/07/2010,132.9063,133.125,131.625,132.9375,26816,167022,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,132938,132.94,131.5,1.6650605971650094,129,0.003,,1
30/07/2010,133.1563,135.3125,133.0313,135.25,18197,168898,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135250,135.25,133.813,1.5598038674028207,130,0.003,,1
02/08/2010,134.7188,134.75,133.25,133.375,12842,167444,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133375,133.38,131.938,1.5673153883838435,131,0.003,,1
03/08/2010,133.5,134.4688,133.5,133.8438,14717,165673,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133844,133.84,132.406,1.561734506010803,132,0.003,,1
04/08/2010,133.8125,134.6563,133,133.375,17972,166855,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133375,133.38,131.938,1.5338490937066873,133,0.003,,1
05/08/2010,133.1563,134.2813,133.1563,133.5,14567,170522,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,133500,133.5,132.063,1.428619972793625,134,0.003,,1
06/08/2010,133.5938,135.1563,133.5938,134.875,28265,169785,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134875,134.88,133.469,1.4091079941455382,135,0.003,,1
09/08/2010,134.75,134.9063,134.1563,134.7188,11339,169597,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134719,134.72,133.313,1.4170743502600183,136,0.003,,1
10/08/2010,134.7188,136.2188,134.1875,134.25,30613,171759,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,134250,134.25,132.844,1.327035941964225,137,0.003,,1
11/08/2010,134.8125,136.7188,134.7813,136.6875,28775,177824,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136688,136.69,135.281,1.4374433433118372,138,0.003,,1
12/08/2010,136.75,137.5,136.0938,136.625,31677,183619,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136625,136.63,135.219,1.5284927320396886,139,0.003,,1
13/08/2010,136.4375,138.2188,136.4063,137.9063,33116,187393,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,137906,137.91,136.5,1.6305172861492194,140,0.003,,1
16/08/2010,138.5313,141.6875,138.3125,141.4688,37988,192189,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141469,141.47,140.063,2.086374755510454,141,0.003,,1
17/08/2010,141.4375,141.5938,140.375,140.4688,30526,195999,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140469,140.47,139.063,2.203371530086983,142,0.003,,1
18/08/2010,140.625,142.625,140.625,141.2813,37241,197096,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141281,141.28,139.875,2.493019608078609,143,0.003,,1
19/08/2010,141.4063,143.9688,140.6875,143.0625,35932,197458,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,143063,143.06,141.656,2.916012590461673,144,0.003,,1
20/08/2010,143,144.4063,142.9063,143.125,35939,198830,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,143125,143.13,141.719,3.2631978900148813,145,0.003,,1
23/08/2010,143.1875,143.6563,142.1875,143,50081,182484,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,143000,143,141.594,3.528035568782928,146,0.003,,1
24/08/2010,143.4063,145.7813,143.4063,145.3125,68225,163165,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,145313,145.31,143.938,3.939693281419766,147,0.003,,1
25/08/2010,145.1563,147.6563,144.375,144.9688,73460,126855,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,144969,144.97,143.563,4.262502251416486,148,0.003,,1
26/08/2010,144.4063,145.0313,143.25,144.5625,73907,143736,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,144563,145.97,144.563,4.493112826938266,149,0.003,,1
27/08/2010,144.8125,144.9688,140.5,140.6875,107129,196188,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140688,142.06,140.688,4.473767518892449,150,0.003,,1
30/08/2010,140.5625,143.5938,140.5625,142.9375,48845,213816,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,142938,144.31,142.938,4.51166857536067,151,0.003,,1
31/08/2010,143,145.2188,143,144.5938,40051,218693,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,144594,146,144.594,4.5324552305856765,152,0.003,,1
01/09/2010,144.625,144.9688,140.75,141.5313,40762,214223,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141531,142.94,141.531,4.408559834355961,153,0.003,,1
02/09/2010,141.7188,142.2813,139.75,140.0313,39859,206824,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140031,141.44,140.031,4.228467798446212,154,0.003,,1
03/09/2010,140.3438,140.6563,136.875,140.0313,34107,206697,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140031,141.44,140.031,4.147000140112909,155,0.003,,1
06/09/2010,140.3438,140.6563,136.875,138.8438,34107,206697,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,138844,140.25,138.844,3.9529610091967453,156,0.003,,1
07/09/2010,139.0625,141.5938,138.8125,141.3438,23632,208966,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141344,142.75,141.344,3.7730721223201718,157,0.003,,1
08/09/2010,141.5938,142,139.75,140.2188,22001,210113,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140219,141.63,140.219,3.514221231685557,158,0.003,,1
09/09/2010,140.3125,140.5938,137.4063,137.5,25368,210865,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,137500,138.91,137.5,3.2775995584008575,159,0.003,,1
10/09/2010,137.6875,138.0625,136.3438,136.8125,22312,212167,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136813,138.22,136.813,3.1623649066370363,160,0.003,,1
13/09/2010,137.0938,138.0625,135.5625,137.5313,28540,214580,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,137531,138.94,137.531,2.9944888842220516,161,0.003,,1
14/09/2010,137.4063,138.9688,137.0313,138.875,23175,215043,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,138875,140.28,138.875,2.7163496128804963,162,0.003,,1
15/09/2010,138.3438,138.5313,136.7813,136.9375,34346,215724,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136938,138.34,136.938,2.7010872599867413,163,0.003,,1
16/09/2010,136.9375,137.5,135.125,135.9688,41310,219151,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,135969,137.38,135.969,2.746024174376965,164,0.003,,1
17/09/2010,135.8125,137.375,135.2813,136.25,28575,218376,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,136250,137.66,136.25,2.8362418375488914,165,0.003,,1
20/09/2010,137.0313,137.1875,136.1563,137.1563,23057,219253,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,137156,138.56,137.156,2.9171303983645944,166,0.003,,1
21/09/2010,137.0625,139.3438,136.875,138.9063,33811,219272,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,138906,139.25,138.906,2.9349853191392286,167,0.003,,1
22/09/2010,137.0625,139.3438,136.875,138.875,33811,221069,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,138875,139.84,138.875,2.9463220099070697,168,0.003,,1
23/09/2010,137.0625,140.2188,138.6875,139.1563,33811,222550,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,139156,140.13,139.156,2.9003899972353535,169,0.003,,1
24/09/2010,137.0625,140.2188,138.6875,137.7188,33811,222269,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,137719,138.69,137.719,2.8751362169926793,170,0.003,,1
27/09/2010,137.0625,139.9063,139.875,139.875,33811,222356,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,139875,140.84,139.875,2.8059198832580763,171,0.003,,1
28/09/2010,137.0625,141.125,140.5,141.0938,33811,222584,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141094,142.06,141.094,2.582630326171958,172,0.003,,1
29/09/2010,137.0625,141.2188,140.0625,140.1563,33811,223311,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140156,141.13,140.156,2.341342658247571,173,0.003,,1
30/09/2010,141.5625,142,139.1875,141.2813,44896,221203,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141281,141.28,140.313,2.128218435436043,174,0.003,,1
01/10/2010,141.125,141.625,139.625,140.5,26682,222166,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140500,140.5,139.5,2.1237169265064124,175,0.003,,1
04/10/2010,141.0625,141.75,140.3438,140.8125,33284,226336,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140813,140.81,139.813,2.0144910131999105,176,0.003,,1
05/10/2010,140.9375,141.75,139.7188,140.375,48606,224996,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140375,140.38,139.375,1.7035143899196332,177,0.003,,1
06/10/2010,140.2813,142.5625,140.0625,141.9063,44838,228185,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,141906,141.91,140.906,1.7271977019621274,178,0.003,,1
07/10/2010,141.8438,142.0938,140.6875,140.8125,27417,227995,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,140813,140.81,139.781,1.751153802857775,179,0.003,,1
